level_0,index,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
127,127,366444549,4181.54,4.66,9,174.53500593748868,0.393546136095943,1.4653754214768924,0.0486111130890094,248.34794998168945,1863.6079788208008,2.141404151916504,0.0021485661170705,0.0515655868096938,170.5955632,-3.561662112
128,128,390999942,3791.58,4.43,3,52.47887238797807,0.6597363873660621,1.5625351494481947,0.0833333423554449,860.8458161354065,1972.886085510254,2.4187445640563965,0.0023819109350496,0.0571658624411915,127.1880998,10.05175836
129,129,6992442,4228.71,4.69,3,150.28943916128355,0.0439833994748065,0.0694443360916921,0.0277803798658169,196.44641081492105,557.5456619262695,13.653290271759031,0.0008317284347961,0.0199614824351067,18.77306172,0.402222593
130,130,335007805,3786.21,4.61,3,50.08394439148037,0.3472281161923547,0.5625047082792207,0.0833340252929701,22.120908896128338,55.87501525878906,2.621054649353028,0.0024958098152761,0.0598994355666268,337.5231168,-16.61389552
131,131,59130344,3502.88,4.53,7,205.0890789758705,0.2896921975782334,0.7361755158640335,0.0625002149658939,81.42318555286953,323.4816074371338,2.016830444335937,0.0014221462601671,0.0341315102440124,137.4088996,24.61469095
132,132,176879166,4016.7,4.67,6,52.21129878648799,0.0636615128450254,0.0972315532626453,0.0347252990823108,32.7120045820872,67.57242679595947,4.056692123413086,0.0047882356082032,0.1149176545968775,175.383166,-5.051636956
133,133,176940571,4238.9,4.65,5,102.29374307224543,0.0750002340004812,0.1041667848016913,0.0277802054265521,27.50503301620484,73.94415140151978,6.608641147613525,0.0020366185367388,0.0488788448817316,206.7005544,-17.684503
134,134,4619653,3764.67,4.7,13,188.0144160168552,0.3060880732215572,1.7986143157381775,0.0277774801779742,3868.529477194679,24890.68145751953,-12198.340538954217,0.0028809847571374,0.0691436341712997,102.6992319,16.1875555
135,135,8996075,3468.32,4.42,17,187.66199083191395,0.1156055884804278,0.4375057768102124,0.0277775243403084,230840.7855693032,3852891.015625,2.869546413421631,0.0037745167798405,0.090588402716172,102.0630508,15.98724867
136,136,168150585,4189.96,4.66,4,52.645755829664495,0.1822963971953868,0.3750096121846127,0.0833354401106589,888.3531242609024,3339.078521728516,14.88269567489624,0.0031658139206115,0.0759795340946763,165.1797929,12.9524713
137,137,386589191,3524.14,4.26,12,174.5344352685281,0.3061548328531671,1.5417628845211766,0.027777586420143,361.3233725229899,1987.3113632202148,3.0745863914489746,0.0028647641895464,0.0687543405491158,72.42622009,13.91970538
138,138,399151986,3802.3,4.65,6,55.83270586975368,0.4120389447060688,0.8750081869904989,0.055553541602876,8.487351735432943,12.67768144607544,5.339252948760986,0.004477662260955,0.1074638942629213,75.62154347,16.00728642
139,139,20495115,4198.87,4.66,32,300.23649957779025,0.2320033804742252,1.291754801996376,0.027779661792465,529.113245755434,6682.836151123047,1.3072490692138672,0.0044409435068965,0.1065826441655169,20.99520543,0.441569515
140,140,152853776,3191.35,4.98,11,100.83899277846058,0.241813421347119,1.0139757027550331,0.0347224660927167,19.32323629205877,44.88652944564819,5.791044235229492,0.0045451994382795,0.1090847865187089,61.83990672,13.18101558
141,141,366443626,3667.24,4.2,13,174.534998098992,0.2056805644136567,0.6806195935232608,0.0277777396431702,745.2927176768964,8056.207275390625,3.227722644805908,0.0031034845307039,0.074483628736895,292.5353221,-29.07850714
142,142,437701420,3790.67,4.45,11,101.41627270605476,0.0391409287592316,0.0555535106000206,0.027777411412444,36.506760120391846,194.48134899139404,2.9472947120666504,0.0045193273338073,0.1084638560113763,242.9114922,-27.39854849
143,143,98642922,3477.2,4.26,8,55.832696534344905,0.2083321042743762,0.4166709022119903,0.027776859487858,8.055086433887482,24.88149404525757,2.11559534072876,0.0059702173461797,0.1432852163083128,242.6857333,-28.03170906
144,144,152827677,4105.06,4.67,7,52.211262141772295,0.045638478629501,0.0763962511523459,0.0277785323778516,22.53829070499965,61.83898448944092,2.987384796142578,0.0055862787969899,0.1340706911277588,203.2486104,-1.704214974
145,145,188569782,4183.09,4.49,8,162.23346772575837,0.1206565913402357,0.687476300523258,0.0277775656459198,11.421315371990204,36.69161796569824,2.692127227783203,0.0020546520887835,0.0493116501308059,230.3592018,-24.93733026
146,146,49785569,3477.83,4.31,15,262.8077888517712,0.3032402480475563,1.437511429044207,0.027777653458088,547.9313691457113,2828.317070007324,3.524959087371826,0.0023781639148926,0.0570759339574227,69.41479742,15.48933173
147,147,157844152,3858.91,4.64,20,155.89492022513878,0.3423698860547233,3.541799565851761,0.0277778255485827,210.09957075119016,1390.0957107543943,1.887989044189453,0.0053454809953387,0.1282915438881305,133.2300998,10.04520808
148,148,333603079,3650.78,4.57,18,76.1886743727423,0.261577701146507,2.3680803331835705,0.0277791957041699,99.2888437377082,773.9874839782715,4.599392414093018,0.0098439827989489,0.2362555871747754,131.7497399,10.43583432
149,149,357512699,3526.07,4.54,1,50.12556431898588,0.0833339427385908,0.0833339427385908,0.0833339427385908,47.80555963516235,47.80555963516235,47.80555963516235,0.0008312458369847,0.0199499000876332,200.8024068,-15.45691034
150,150,130718161,3796.99,4.67,21,155.89486046265552,0.2037065278246224,0.8750121061705158,0.0347222457307907,941.081432501475,8563.265991210938,3.295421600341797,0.0056127571967621,0.1347061727222914,185.9014104,-9.998627229
151,151,9698999,4190.41,4.4,22,187.72508194199145,0.2872498241876904,2.354204352524448,0.0277785494859017,1676.8353438954548,25904.02616474063,-6114.111245422596,0.0048830271223422,0.1171926509362141,352.8488926,-10.09028727
152,152,175697359,3739.91,4.68,2,55.832747321804845,5.135410166474912,5.291721630644815,4.979098702305009,65.99145531654358,85.5067491531372,46.47616147994995,0.0014925529788642,0.0358212714927413,205.4617258,-1.691799825
153,153,175752341,3467.32,4.17,7,55.83275543962759,0.3660689479116691,1.0833445558048425,0.0763864150853805,7.258672373635428,16.026628017425537,2.454102039337158,0.0052239346664888,0.1253744319957333,244.3095847,-28.6732379
154,154,357513885,3423.39,4.76,2,50.08393729662066,0.2500074451929777,0.3750118357825158,0.1250030546034395,12.338507175445557,19.149470329284668,5.527544021606445,0.0016638734458873,0.0399329627012959,161.7069142,1.233385863
155,155,422335187,4235.64,4.5,4,75.41065409772091,0.9635646331096837,1.7500206506315408,0.083334433709524,212.15463876724243,401.2673854827881,33.716630935668945,0.0022101209525472,0.0530429028611341,183.1663103,-9.550133657
156,156,168148783,3695.49,4.71,2,52.58326529931446,0.2083387819236577,0.3125081067860265,0.104169457061289,724.8594999313354,1309.1567039489746,140.5622959136963,0.0015847881043328,0.038034914503989,190.8514075,1.889569201
157,157,399152135,4166.92,4.67,6,55.83270497609692,0.9328644792527332,2.791694362832004,0.0694436218100236,20.29035886128744,37.4914288520813,5.440104007720947,0.0044776623326243,0.1074638959829855,129.5425796,11.3528256
158,158,308212384,3930.52,4.63,9,102.5720648054421,0.1404368916952686,0.7500200075378416,0.0277798460042504,28.60880295435588,71.54488563537598,1.9132733345031736,0.0036559661805706,0.0877431883336962,23.19477904,2.492926469
159,159,389052579,4173.11,4.27,15,153.05770162244357,0.1074089958933351,0.4166736157276318,0.0277773167881605,88.54750156402588,1022.0088958740234,3.74288558959961,0.0040834273177688,0.0980022556264524,155.8197088,1.205548965
160,160,130726366,3997.9,4.7,23,155.89481331051888,0.1385900116760952,0.3750252607705988,0.0277784389886619,2729.350951443548,23417.47131347656,1.3719439506530762,0.0061473073605372,0.147535376652894,74.95328355,15.6873274
161,161,311365639,4089.47,4.65,6,123.9179995594177,0.046299436843204,0.0763940353303951,0.0277780203427937,12.688310941060385,17.461872100830078,7.186293601989746,0.0020174631682956,0.0484191160390952,203.9852074,-16.59401587
162,162,9697936,3882.66,4.66,42,262.71252298350714,0.0844919235389462,0.347227996120182,0.0277775869358265,8497.691584733597,704797.998046875,-135356.38017828035,0.0066612736238305,0.159870566971932,229.9294812,-24.97258312
163,163,49687126,3534.51,4.4,23,188.42472725255448,0.1111123236265761,0.2361069728149232,0.02777757895592,-429.6820544288975,57352.545166015625,-47079.16467433536,0.0050860274408084,0.1220646585794019,59.38013344,12.00326806
164,164,307805449,3705.47,4.35,2,165.15938921088946,0.038197034642053,0.0486144136020811,0.0277796556820248,3.403514623641968,3.905773162841797,2.9012560844421387,0.0005045630995094,0.0121095143882267,72.39842737,15.24955656
165,165,168152477,3824.67,4.7,2,52.74993421381168,1.4062870578877664,2.6875709374610324,0.1250031783145004,4446.23898267746,8872.826385498047,19.65157985687256,0.0015797808011581,0.0379147392277947,162.9168607,0.49139652
166,166,79727868,3476.2,4.71,5,54.97954413560137,0.1819478134576911,0.5833497897365305,0.0277773555444582,498.9842367172241,2359.734916687012,8.966171741485596,0.0037892881181317,0.0909429148351615,64.21932324,15.07888647
167,167,130714159,4121.04,4.67,20,155.87391510733437,0.1441017374518651,0.6458406127360377,0.0277777719716141,1004.8674285411836,17213.316345214844,2.2205352783203125,0.0053462013368914,0.1283088320853944,203.9188942,-1.194979792
168,168,126319289,4213.19,4.67,8,103.13827262904827,0.5668790152185181,1.3126312021577178,0.0416701312683471,124.485681951046,417.31815338134766,8.919000625610352,0.0032319072720193,0.0775657745284639,19.4286642,0.350436619
169,169,225953216,4201.33,4.58,9,53.75059358042608,0.1211443351175047,0.22917413843561,0.0416675660594592,942.4455046653748,7647.959899902344,2.12702751159668,0.0069766671402222,0.1674400113653341,18.44262423,-0.966125368
170,170,293470795,3433.61,4.62,4,253.1208960324861,0.1840277808361747,0.3958311840208353,0.0833328490355143,208.1282615661621,545.0105667114258,6.794440746307373,0.0006584468895261,0.0158027253486279,21.89690256,1.385362249
171,171,48481424,3869.98,4.63,7,53.75047719050531,0.2003999096330712,0.6250045201511512,0.0277783239607742,147.496839932033,436.257791519165,1.6790032386779783,0.0054263084145825,0.1302314019499813,203.3963748,-17.48427209
172,172,7061049,3827.64,4.71,8,174.5419457679352,0.2396033616538488,0.8611983562718706,0.0416705978359459,465.696057677269,3184.2811584472656,7.296431064605713,0.0019097606129389,0.0458342547105354,357.0324608,-8.75744024
173,173,168152423,3672.23,4.77,5,52.52076488023863,0.4889015348695921,1.3333681888695992,0.0277775736105923,1702.156012058258,8388.414764404297,5.338394641876221,0.0039666850589169,0.0952004414140071,126.0921851,11.27763186
174,174,245869914,4190.34,4.66,8,153.08724735152987,0.1380210953958567,0.3958261750124165,0.0347220030953394,182.7971771359444,475.5626678466797,7.10684061050415,0.0021774075835847,0.0522577820060336,186.859075,-9.641955303
175,175,152802543,4077.15,4.69,9,101.67056457009336,0.0933682928069225,0.3125059870451423,0.0347253190711853,19.351311524709065,41.33185148239136,0.8483052253723145,0.0036883831774285,0.0885211962582862,343.1250072,-13.97176809
176,176,176939228,3921.52,4.51,9,52.211316930876364,0.3040200680419123,1.347233271972982,0.0277784046897977,44.44756242964003,84.41308736801147,4.236853122711182,0.0071823509163055,0.1723764219913335,163.5726563,0.586078053
177,177,168685417,3656.43,4.23,4,52.54167643703022,0.1145865427884587,0.1458374577189261,0.1041695555725255,11.47378385066986,19.61721181869507,8.292686939239502,0.0031720850564487,0.0761300413547689,334.0128052,-17.25111352
178,178,66780141,3974.86,4.7,14,79.36398913727203,0.1011915246099793,0.4652762298419475,0.027777619257904,1688.7914112636022,11332.117462158203,3.0575990676879883,0.0073501009673842,0.1764024232172211,62.2426143,13.32372709
179,179,110996515,3588.27,4.8,5,77.25204622170213,0.0319472404656153,0.0416705707316396,0.0277801102661214,33.75988721847534,76.26196146011353,12.827444076538086,0.0026968001952394,0.0647232046857468,173.0785535,-5.324769059
180,180,281660002,3826.51,4.67,17,126.56718436217876,0.2928949126232296,1.520805403179338,0.027780465809883,549.9322519582861,5972.890472412109,11.28314733505249,0.0055965006798792,0.1343160163171015,355.0311466,-9.337331741
181,181,357445854,3609.05,4.45,3,50.08390160856129,0.0833346450337255,0.0833358419156411,0.0833339564028392,71.36611541112264,198.65641593933103,6.4444661140441895,0.0024958119472591,0.05989948673422,20.60447787,0.093678057
182,182,458685787,3548.02,4.42,4,86.8737649314221,0.2760682419051363,0.7709102661715406,0.0486160054133506,182.997676730156,660.0485324859619,6.196725368499756,0.0019184925022903,0.0460438200549681,65.35302938,14.98436229
183,183,2673117,3375.92,4.42,4,52.56240014429932,0.4843874596234627,1.000025952068654,0.0833355346605912,83.63396525382996,259.39764976501465,8.000636100769043,0.0031708344027121,0.0761000256650917,244.0980118,-28.05676638
184,184,168305231,3514.18,4.77,3,28.291970162927782,0.5764030121129812,1.5208743303808203,0.0833356179130078,9600.71630080541,28673.031616210938,4.802024364471436,0.004418214754227,0.10603715410145,245.8393118,-27.66556471
185,185,399722684,4210.83,4.66,16,226.8373314389944,0.0907138837046659,0.3263967521688755,0.027778493691585,4877.199533021534,32230.371141558,4.867613315582275,0.0029389636284182,0.0705351270820386,339.3810497,-16.85212474
186,186,152829072,3607.45,4.78,8,52.21126167080365,0.2039991994586785,0.6944628978644687,0.0277802527912172,17.138193547725677,29.25119400024414,7.212412357330322,0.0063843186827207,0.1532236483852979,129.1299194,10.14721518
187,187,422289950,3410.64,4.4,2,75.38978875456382,0.1458373134388466,0.2083405849448354,0.0833340419328578,122.6515769958496,241.21789932250977,4.085254669189453,0.0011053663196302,0.0265287916711257,247.9316761,-28.77654101
188,188,281660401,4183.23,4.68,15,126.15052012016668,0.313431656611101,1.4583393974357932,0.0277804645170363,6897.886130809784,60935.577392578125,4.562270641326904,0.0049543989149204,0.11890557395809,54.7144319,12.54922199
189,189,366444703,3525.99,4.72,3,174.57668687782007,0.1944550947760035,0.2708358884588051,0.1527921309393605,721.3552395502726,1599.4667053222656,8.202338218688965,0.0007160177125338,0.0171844251008131,159.6855449,1.658184404
190,190,168689077,3726.74,4.49,4,52.70836083520089,0.5260566228839139,1.0208630306979103,0.2916747709518859,47.30201959609985,90.73489904403688,18.44385862350464,0.0031620536860892,0.0758892884661408,59.41161302,11.70884445
191,191,303596329,4226.61,4.22,2,48.962228842445256,0.218769228789597,0.40281318776033,0.034725269818864,1586.066436767578,3129.9449920654297,42.18788146972656,0.0017019922357188,0.0408478136572533,338.2239059,-17.52332309
192,192,98594419,4054.14,4.09,21,174.90735460122937,0.0985464265197931,0.4374914512095529,0.0277780388519204,46.04534251349313,273.6602306365967,1.9706487655639648,0.0050026484134695,0.1200635619232697,349.1211048,-11.46437564
193,193,281705977,3951.45,4.72,13,126.19232616433236,0.3926504172341957,1.2709606582843662,0.0486158603262083,217.241554076855,800.7538795471191,3.146803379058838,0.0042923899030222,0.1030173576725332,354.8970987,-10.44182844
194,194,443971059,4112.2,4.34,6,174.28571224475354,0.1157441947550902,0.2500041316636725,0.027779777096839,179.17657295862833,1023.130702972412,3.6604762077331534,0.0014344262463059,0.0344262299113426,203.9794065,-1.14005721
195,195,117162537,3838.23,4.43,4,79.55223008800931,0.3697983846090551,1.333347103301776,0.0486149895655216,878.9146900177002,1650.052833557129,12.887310981750488,0.0020950596417257,0.0502814314014172,352.7442545,-11.73681579
196,196,436616166,3709.15,4.77,6,205.0674386604369,0.040510893754193,0.0694503854133472,0.0277777365399742,63.60084414482117,207.5256824493408,7.341289520263672,0.0012191111452558,0.0292586674861393,171.0568252,-4.468537206
197,197,294301951,4170.51,4.56,1,50.06335474352659,0.083334564261122,0.083334564261122,0.083334564261122,18.68258714675904,18.68258714675904,18.68258714675904,0.0008322787571892,0.0199746901725419,352.583007,-12.18365419
198,198,357492916,3679.98,4.33,9,75.42415944959589,0.0817906451131117,0.1666678129088268,0.0277776308985266,20.31608290142483,35.51877737045288,1.6939640045166016,0.0049718817251202,0.1193251614028854,72.3041719,16.37393962
199,199,98676149,3799.8,4.7,12,102.28710586470584,0.1284757986169703,0.4861170160852452,0.0277776659431765,40.467690428098045,214.54126834869385,1.7723798751831057,0.0048882016533085,0.1173168396794047,230.2901506,-26.67546342
200,200,422335343,3990.93,4.74,2,75.41067836810225,0.3645949253665321,0.6458564912584279,0.0833333594746363,9.37734842300415,11.854565143585203,6.900131702423096,0.0011050601206179,0.0265214428948297,13.22983067,-1.442744181
