TICID,RAdeg,DEdeg,Teff,logg
168764370,16.43437134,-0.867925967,5139.705,4.5836
2669426,21.90167329,2.813480631,6219.5146,3.9473
374180371,186.2343383,-9.67361607,5386.3716,4.1359
115010411,189.9232102,2.213118026,5834.2754,3.7822
98732290,258.7162207,-30.51554146,,
396733419,200.1921256,-1.386819106,5154.3164,4.4614
443969692,175.4115075,-4.840495174,,
366400035,245.756011,-28.11302772,,
60284465,336.5420372,-17.19661228,5557.11,4.4673
168300804,58.90557501,12.12477474,5251.049,2.9669
168149814,55.4608029,13.50914453,5780.035,4.1459
168552444,202.9877415,-17.43713355,5944.7773,4.2173
192710291,203.354059,-2.952770569,,
147815460,18.07744888,-0.700413975,4914.925,4.5458
49418626,22.55799263,2.118778738,,
47380342,74.24440751,16.1567947,5337.816,4.3254
366568574,167.3046013,-1.203824355,,
27654241,246.2951187,-28.78083564,4977.374,2.5803
287027928,246.6756417,-28.45194544,5245.7793,2.939
399694988,132.7686761,10.81285997,5712.5527,4.4343
344299493,127.7000688,10.84720918,4743.3115,4.56
9063280,129.271226,11.47873486,5767.619,3.6581
8918384,204.0477918,-18.0506342,5867.423,4.4231
411780579,287.1390427,-30.24819733,4593.6665,2.2626
464681964,289.55991,-29.17887181,5184.398,2.7338
168152949,182.445029,-10.11161994,5314.722,4.4432
399722413,353.4347444,-10.76277748,5655.605,3.9804
98593307,355.6639828,-10.55700658,4435.04,4.6762
152851135,355.9752828,-9.575989983,4479.3164,4.4177
22542993,355.110264,-9.299392157,5365.9565,4.4589
4611073,356.8152656,-8.847760082,5262.39,4.6254
293610127,201.3615617,-1.130059349,5608.368,4.2405
23565800,246.0900802,-28.05618959,,
85991257,60.25955565,13.70149211,5328.0347,4.5426
348722055,128.948066,10.04743495,6042.3535,4.199
458682870,132.6395175,10.96075151,,
333640288,207.8145371,-18.10481018,5539.2397,4.1909
344225909,188.5917489,-10.88976673,5753.818,2.6559
399694536,265.4175026,-29.98198529,,
202919958,75.09931698,16.25256025,,
9005871,229.6370132,-25.107951,5542.02,4.0678
388735230,182.068767,-8.019901191,5741.484,4.1935
114983000,54.95022526,13.49547032,5448.903,4.0539
399124077,13.52762,-0.767166577,,
27654099,258.0568556,-30.38457972,5121.322,3.5066
357413759,263.5592928,-30.14490454,,
110996972,353.2526094,-10.77396914,5923.9595,4.2871
98676148,72.1381184,15.11231615,,
44328530,231.4522488,-25.72235235,,
423612042,337.2155671,-17.27047741,5464.9897,4.5855
436645101,341.9977932,-14.11081839,5085.522,4.4179
303681351,61.73342973,12.44582338,5696.2466,4.4248
293470706,130.4056471,11.38634819,5234.9395,4.4936
374337736,290.0367467,-28.39777606,4791.3623,2.4753
66731687,23.01194346,2.420245574,,
444013579,182.9700146,-9.646329783,5455.0264,4.2933
444009856,357.7820205,-8.090977251,5508.9077,3.8908
392467438,127.7255832,10.02375789,6570.7227,4.1751
422335818,127.2314194,10.40512316,5179.633,4.5891
130725309,289.7569485,-29.50180205,,
269504866,290.0122384,-28.42416283,5802.7705,3.0429
198717700,15.45919773,-0.156247872,5588.465,4.3443
9004423,185.6912059,-10.80269281,5273.8403,2.9678
98731994,353.9224091,-11.60677519,5656.4746,4.1986
188572097,357.7343358,-8.388793869,5968.5605,4.3061
98719027,76.91784741,16.36431754,5149.2397,3.1574
98629427,157.4285342,1.650997421,4802.6177,2.4017
380673937,234.2211631,-25.55952465,5240.1177,4.4964
9757750,175.1012274,-5.655834828,,
9757662,246.8051306,-27.73332894,,
293944839,58.02244929,12.57927565,6003.4927,4.4744
242944771,130.4860065,10.64721063,5435.482,4.1071
311151355,131.1714484,24.45265143,,
32180847,20.28851498,1.625950142,5550.125,4.5058
168033255,21.79035086,2.690871323,5824.31,4.2726
2372553,354.7661722,-10.23497323,5564.3354,4.3485
399731225,358.3743506,-7.974027546,5618.118,4.4552
176877410,78.19413853,16.72907964,5875.217,3.762
188573406,76.56575779,16.85323717,5798.6465,3.167
366520005,170.8859864,-3.763230841,,
366528176,131.9519709,11.53084086,5581.2046,4.1197
422350599,126.8781283,12.22430224,5805.0073,4.16
347809057,206.7837086,-18.16472442,6122.925,3.9535
130726661,204.1938014,-16.72908062,,
248349545,291.1240464,-28.67953786,4916.5117,2.9024
98719537,358.3243064,-7.48791912,5614.8594,4.2699
43686586,235.9959812,-26.38112238,4019.4885,4.3424
49785549,136.8866618,23.2718635,4986.9985,4.5791
411748581,101.3091705,15.92220597,3800.8186,4.5682
23508589,98.84487967,16.34386978,,
240766680,97.45675268,14.60601725,,
2673711,95.77876634,15.11952238,7085.222,4.1818
1482210,97.46796345,16.68205011,6243.639,3.9242
399673000,96.47392631,16.41444606,5600.4395,4.58
436728660,101.6852125,15.9762222,5196.1455,4.3399
303766920,102.9293881,15.70347933,,
391994662,103.5515595,15.56940862,5060.1714,3.115
434232831,103.6084502,15.89525378,,
468989009,99.07724941,16.99142055,5256.249,3.6663
443970509,98.62927642,16.6383082,5179.394,3.6039
357512917,96.85247713,14.72981286,5061.869,2.867
347750078,97.6343107,15.51719215,5139.6826,2.8881
248346642,97.52246087,15.77754315,5500.271,2.5887
269530922,96.36484666,15.82331091,5100.3994,2.7574
248387328,98.26902572,16.00175858,5265.13,2.7371
344816595,98.85989644,16.40278156,5172.0913,2.9585
436669664,96.15926038,17.17625157,5621.1753,2.8214
281705814,63.61163918,14.18869231,4742.031,4.554
389083433,127.5352057,10.20969549,4857.825,4.3414
366528967,126.6087346,11.55451468,5592.946,3.5961
366398900,18.54183932,-1.036343991,5309.068,4.5053
437030000,205.4516913,-1.544925766,,
366499239,245.8250297,-27.62485836,,
444010408,131.8361702,10.43774888,5299.2285,4.4673
248342785,127.7571561,11.05234312,6210.296,4.4469
399671208,127.102855,12.83466568,5500.984,3.6734
399735464,133.7465297,24.8458219,4610.257,4.4095
380195647,20.54548981,0.7947728,6020.7183,4.2172
49687442,185.5347383,-10.75162434,4574.1035,4.5673
392036894,182.5887741,-9.05658968,5409.411,4.1842
240812130,337.8298076,-18.14813261,,
21289581,53.96081345,13.22436546,5474.7764,4.5122
168035364,61.38253263,13.541631,5070.9,4.343
49733235,126.4803239,10.08602781,5684.8877,4.105
49735572,125.9860264,11.00034515,,
82049256,204.5731759,-17.68959156,4647.4517,4.5685
396733955,13.58222201,-1.305421372,,
404434284,18.78033502,-1.26395924,7491.7246,4.1204
202965402,16.72595883,-0.877801958,4223.415,4.3022
199407112,188.4616645,-10.52727782,5264.445,3.3712
293890318,185.6947277,-9.992666037,5174.389,4.5224
292265411,75.51101684,15.56216011,5901.0537,4.5078
23375181,205.2628417,-1.527757481,,
23375184,247.2966087,-28.19650213,4957.2026,2.3667
115072117,129.556155,10.04649861,,
5795918,126.6016054,10.58223325,5869.4883,3.7054
49687049,130.9289145,10.79590771,5590.005,4.4656
443617904,129.5045406,12.26432576,5156.521,4.4714
443969828,183.6797581,-8.808113073,4868.3335,4.5657
443996572,190.6044383,1.966309344,,
117274884,77.15714574,15.86123526,5276.371,4.1667
270419315,249.245089,-28.0128263,5071.17,2.5248
357513726,245.7413754,-27.69621069,5162.744,2.3752
357493211,17.69528473,0.448168162,4679.9595,4.3395
130718203,186.6386581,-10.9058854,5827.758,4.255
374224599,202.8514061,-1.02067343,5746.731,4.1457
277875244,201.650015,-17.09877696,5502.92,4.2173
284993804,290.0195287,-28.35343056,4869.309,2.8349
388994101,183.0517431,-9.994385135,5918.219,4.3119
468983453,357.3752151,-8.878591533,,
2673950,153.8014734,3.940427739,,
399673390,236.2181742,-26.40757676,,
9005700,245.8612735,-27.67865041,4916.8057,2.2642
147885841,128.366256,11.3889778,5653.926,4.3332
225889453,200.5080756,-15.44856252,,
392457889,183.5404712,-9.472200624,5721.818,4.3927
345454106,78.03225293,16.29664973,,
168299203,247.4245734,-27.92832383,4677.8506,4.2634
344281762,65.72621051,14.16203291,6551.373,4.0555
8990209,126.3690723,10.199735,5770.1436,3.8653
9004098,129.4749975,11.40173686,5595.3813,4.3197
436677261,124.995407,13.0832764,6565.9556,3.8581
245908228,208.0616154,-18.60349359,5130.2476,4.5305
115081944,290.4387348,-29.29856664,5069.6196,2.9177
175751169,188.470744,-10.43777634,5559.532,4.1669
206283427,186.66444,-10.29312272,,
459055632,200.7191972,-2.033672715,5763.71,4.2999
168688494,340.0759456,-14.90279246,4957.4395,3.0049
2531325,65.20307092,14.07846793,7103.094,4.3297
293769281,189.2635066,-10.77683822,5507.0815,2.4217
437040036,73.98896869,14.46392342,,
437039731,237.6935334,-26.26372706,,
366623199,247.0140282,-28.92992718,5013.0728,2.7336
7060691,246.6683558,-28.43365626,,
290059318,62.56240471,13.56227675,,
357492980,130.3573492,10.66381654,,
380909624,204.9086113,-17.87498622,,
176868778,290.2597675,-28.0849093,5364.5044,3.1033
8918833,72.52774207,14.12222875,5120.737,4.4441
293829518,61.64997653,14.68586423,5182.434,4.4911
293638309,126.4444577,11.64328441,,
445927649,290.2325436,-29.41849267,,
434131924,20.36629545,1.648911336,5447.2637,4.4323
444013674,348.2095811,-11.7757789,4137.403,4.651
366657560,71.55009603,13.34292157,5722.421,4.2792
60254819,203.8862216,-1.941286353,5490.2944,4.3142
98668277,58.98200868,12.35220223,5372.8926,2.6702
402313233,63.07512914,12.90849738,5798.5576,4.0845
411692411,65.5512303,14.32886223,,
186067507,124.4005498,13.46126514,5553.0566,4.3983
68405390,289.4490587,-29.94760718,,
366576143,176.0550169,-4.854528841,4860.199,4.2395
203382621,133.5970921,10.02099904,5124.179,3.4675
392466949,21.70695867,2.594707642,5543.794,4.4133
248346741,183.4872841,-9.634710302,6039.3257,4.5036
98628390,181.8064496,-9.089774949,,
8990916,127.7038221,11.49455307,4827.6826,2.6842
9698715,127.5075261,11.58203812,,
389081654,136.4061794,23.04528143,5117.665,3.3918
468992477,201.3179392,-15.93382835,4771.508,2.3514
38314204,288.1494227,-29.03948111,6868.5254,4.1254
388814494,17.89290107,-1.584292275,5545.334,3.9751
399731357,262.2754741,-29.25717262,4874.5166,3.4929
4582629,139.0049564,22.31759391,3705.8652,4.3812
345033331,246.6230327,-28.85257497,4566.724,1.8144
145750647,246.641637,-28.38781909,,
458678346,245.8729408,-28.01820615,5187.8286,2.9235
468988470,337.0654646,-17.64203472,5505.2856,4.3004
357494342,204.5096734,-17.27395895,5543.733,4.6152
308182931,19.2467061,-0.351085282,5712.5557,4.4479
168685202,160.7970931,0.222656523,4839.698,2.6614
262809471,202.4721193,-2.52517499,,
344281574,247.0722971,-27.90613592,7128.635,4.1762
291109885,239.3936104,-26.60135157,,
292202853,130.9067348,10.42917515,5852.329,4.2068
173104362,123.6696962,12.87996296,5990.0444,4.0568
443580928,204.5932775,-17.59323954,5490.509,4.1589
434234372,17.80678968,-0.634122795,5219.048,4.3941
27682781,189.4950626,-10.80421301,,
297149046,183.4232885,-9.922187173,6134.6772,4.0752
399733814,200.1514894,-0.996439348,5347.2246,4.4161
176878989,247.1535952,-29.00352821,,
402319892,129.837737,10.33513074,7324.6777,4.1576
49687469,129.1514387,11.76492552,5744.2017,4.358
432695053,206.1008418,-18.01474664,6012.2495,4.4808
147694352,286.1694582,-30.4326521,4570.1475,4.6235
145752470,290.8327238,-29.01094889,4523.1777,2.2785
444034229,265.0046615,-29.48411649,,
458677959,71.71618375,13.36726045,4520.822,4.6082
7020070,159.0846454,0.439200078,4892.9595,3.099
335041440,64.41509196,14.0672245,5909.3203,4.169
90900320,132.2901408,10.03310543,6525.9985,3.8261
436631705,132.1596824,10.15413379,,
409119411,133.8014285,11.19855081,5665.988,4.3946
435310300,127.40632,11.24976624,6690.646,4.1569
366576430,289.7539721,-29.07075399,,
366355252,18.05140507,-1.281428102,,
396847125,183.949993,-8.641237306,5634.9556,4.4648
357512769,264.8796719,-29.76876371,4502.086,2.1164
9005799,137.6981933,24.88236505,4858.375,4.4817
61071407,177.5613334,7.641534617,5557.793,4.4198
323182387,336.8753431,-16.9044263,4337.881,4.5208
458656310,341.2736321,-15.61363886,4334.4814,1.9644
366355398,58.57507594,11.05543832,4554.569,4.6593
443970612,132.0351551,10.02033449,5640.4927,4.2183
366399662,290.5602779,-28.19270991,,
335658081,22.99756774,1.74320865,,
405679736,182.8173371,-9.414174003,5475.795,4.4685
311365650,265.0289511,-29.91255404,,
130717972,157.4644707,0.953082335,,
117275885,200.6130933,-1.869322737,,
399735083,130.4961619,10.17932263,5961.412,4.1218
176876429,126.6914715,12.23174713,5474.794,4.487
157858558,133.7894819,23.84532373,5022.874,3.581
38116421,133.3391349,24.05271174,5206.777,3.6554
242944911,203.142051,-2.759635543,5504.2827,3.6796
435903899,290.8161845,-28.02525864,4570.6343,2.2616
444037223,13.09569491,-0.947862596,5532.8057,4.5239
366409851,21.25230758,1.560273011,5534.577,4.3319
248385170,356.9809525,-8.046733634,5589.7505,4.3415
192507496,136.6576764,24.20377081,5781.0186,4.4814
98674206,126.7341848,10.55692012,6695.0664,4.0423
9003360,132.237577,10.95781312,5973.684,4.1491
411691971,204.9244988,-17.16736148,3807.4639,4.6746
175636052,17.97550726,-1.718726281,,
415332037,20.73466223,0.554441849,5977.9424,4.3677
458682750,22.55899308,3.107400607,6059.584,4.0625
443970133,264.155866,-29.24923829,,
287301647,349.8230368,-11.14048463,5557.976,4.4855
422335683,247.3678751,-28.53609396,4932.4106,3.1398
357446974,246.7995758,-27.86592685,6138.653,4.3694
18034279,342.2511213,-14.82273816,5344.3896,4.5108
202614461,61.79485418,12.40307204,4548.337,4.6499
108513858,130.0068904,10.03756977,5728.978,4.5238
68405337,130.0388916,10.27023841,6136.1797,4.1286
242937685,132.2968653,10.33357733,5780.8345,3.5502
311150972,131.1457555,10.64293724,5001.6865,4.529
434166939,204.1161327,-17.98796829,,
7061017,159.7456964,1.806663315,,
168763970,236.4867174,-26.0321896,,
49591913,126.8850583,12.94196039,5395.0127,4.5503
8937985,125.2955521,13.27122617,5924.607,4.2232
59206196,123.3749108,13.49343149,5782.4727,4.1159
436681427,201.0663412,-15.93327961,,
436580925,290.0162624,-29.79052779,7335.1323,3.9083
284993616,19.03267894,0.019198808,6049.2104,4.3077
285004415,20.63419155,0.880244908,5852.6763,4.376
7020110,136.4326681,24.25286216,5119.416,4.5789
152853645,199.5801977,-1.328808331,5457.5967,4.4864
98677195,199.6846779,-1.257494301,5096.439,3.4101
5741427,338.7721634,-17.01826198,4644.9976,2.8765
23508937,129.3381362,11.83594155,5338.2554,4.5235
130713964,200.6756437,-15.59011272,,
66765867,22.65968334,1.791809445,5965.6353,4.3987
188572127,21.86597005,1.96936083,5861.7886,4.1449
366622530,20.59309561,2.154640387,5977.4106,4.3063
7024724,182.8188416,-8.917064823,4858.6416,4.5752
21245194,191.2249705,2.149204962,,
392490265,264.990853,-30.19659413,,
357413430,349.1201249,-11.87444016,5641.8115,4.3916
404434876,356.0540108,-9.984727799,5757.973,4.4034
30911507,353.8300999,-9.650477365,5692.258,3.8001
248348853,202.3696899,-1.702849881,4960.6,3.5391
24504868,55.60770489,12.79752412,5610.2065,4.0782
199355263,21.44098747,2.670443159,5198.428,4.429
49737834,352.7646355,-9.963223332,5941.3257,4.2807
411757184,354.1329957,-9.121722351,5214.477,4.508
284993231,235.9322402,-25.9349008,,
437039632,203.2732709,-2.112834455,5561.199,4.0779
287049897,124.7412204,12.96689297,5422.6694,4.4422
98594180,253.5613326,-28.93990998,,
102355500,265.1928813,-29.84200831,,
173145814,67.48732189,15.02913661,,
435310480,201.7748541,-0.844628402,5912.4907,4.3675
435880130,134.0822692,10.17533293,5588.864,4.5125
437026553,131.9486708,11.67814023,6033.639,4.0946
444009816,189.3451736,-11.19754086,4827.9395,2.7395
168035483,203.9804994,-16.63052122,5336.855,4.4784
248378918,290.2864795,-29.12022559,,
152868926,20.23072442,0.081627632,6090.169,4.2991
152720193,187.4638937,-10.36593504,5575.567,4.3235
392321117,245.5850067,-28.62137385,,
240720929,129.9415893,11.31634615,4886.544,4.5596
242945173,124.0713318,13.44688725,5690.711,4.2607
458655145,289.8844751,-29.32141379,4810.925,2.7513
459055848,259.0281001,-29.30989669,,
366526806,352.3484542,-12.39946177,5119.368,3.5843
366568513,351.744229,-11.4576694,5699.2524,4.3021
126234591,351.3619424,-11.29074785,5714.5728,4.0786
434097371,75.52859945,15.53165523,5740.784,4.2902
245950922,77.99809494,16.71236418,8025.906,4.1178
173102221,78.46080695,16.94385291,6442.312,3.9332
38132406,163.7088387,-0.252541992,4722.1987,4.5477
175636240,127.1806106,12.89876696,5597.123,3.8651
240849777,123.4112096,13.06584,4899.548,3.0217
366481181,17.18212167,-1.509082945,5509.4277,4.5158
290055889,18.44774705,0.975691377,,
168303436,185.681197,-10.19443668,5525.148,4.5656
380166517,185.9535857,-9.188127897,5978.0933,4.1803
411749933,264.3408347,-29.3627831,4832.302,3.3976
66768368,354.8593929,-11.23380099,5607.389,4.3054
392102159,171.2021161,-3.810304616,4987.7734,3.3357
146801067,169.9148006,-3.172062997,4902.2783,4.5015
458685931,245.818863,-27.90458062,,
444009637,246.1932358,-27.64237871,,
366399174,340.1296213,-15.35219944,4956.204,4.3067
366485087,126.6107018,10.78634571,5544.3906,4.5062
16168963,204.6358951,-18.05533548,5950.6284,4.1605
153001132,201.2974961,-15.56447524,5519.306,4.1097
293890215,203.1648905,-2.886489997,5533.225,4.3883
146581162,290.0031171,-29.38171486,5126.3174,4.0744
366485169,184.1144595,-8.24689403,,
23840082,353.7835434,-12.05649741,6355.189,4.1188
323181562,155.5840694,3.522555167,4870.1724,2.7712
175750729,230.6480791,-24.81693606,4790.563,4.5949
435340328,247.2987191,-28.76628231,5675.7725,4.247
30914012,245.8986031,-28.35108024,,
248343006,247.4947066,-27.85891013,5123.512,3.0795
344297352,58.71544193,12.83131487,5147.2725,4.5468
344242295,129.9449074,12.09083948,5743.64,4.3753
108511649,201.5540858,-16.4538323,4966.478,4.4873
5741485,201.024825,-15.80723282,4904.4614,2.5497
389168412,200.5729558,-15.41204912,4183.6016,4.4741
293890588,290.9791597,-28.22063048,5316.87,3.5515
277736278,12.94109699,-1.175141176,5762.834,4.4222
23761534,184.7734403,-9.92118981,,
225957896,253.7514816,-28.78645944,4742.885,3.0761
138660241,264.8356554,-30.19653721,,
392455916,340.0016616,-14.77395215,4813.5664,4.6009
456888319,59.49361677,11.79431984,4407.32,2.6639
380198813,64.43542788,13.63113622,6426.6914,4.2581
115078688,199.8012544,-17.55524835,,
291074606,353.6484046,-9.708790923,5412.248,3.4834
435903839,59.29607863,12.02805936,,
20495171,133.5996612,10.59884159,5728.075,4.4155
27654392,204.1244121,-18.05944111,5253.102,3.6497
168440687,290.8215619,-29.27949003,4379.5303,2.0647
248353659,289.4750521,-28.54843841,4792.68,2.559
98661635,188.7869351,-11.10313091,,
434099445,203.5588422,-1.77677317,,
8962375,58.8246975,11.70898575,6003.4634,4.4367
9068164,132.4023394,11.22084867,5944.1377,4.5715
311240391,129.0904468,11.24276124,5693.1045,3.6659
38116606,202.00424,-17.40109437,5412.8154,3.4944
392103461,201.1816781,-17.2262159,,
262468041,13.39147573,-1.307169429,5561.016,4.3873
366623361,20.84390993,0.402916375,6687.3486,4.2378
422327518,187.6095043,-10.40568573,5516.277,4.1956
399735554,201.280734,-2.471953327,5631.934,3.9929
49687144,290.082516,-29.20603701,4709.9785,2.8972
147693633,258.39971,-29.00020036,3556.7378,0.1217
437704374,74.97200978,14.44702132,,
146801066,63.21998701,13.93322837,7961.6987,4.1111
366395559,130.7419084,10.59075293,5477.485,2.3055
458655922,127.5376316,11.4114295,5682.956,4.3963
396733903,129.1254379,11.89162991,5229.786,4.5072
335040217,201.7683439,-15.83161926,,
2673704,188.7910835,-11.00274261,5462.848,4.436
